days,x,y,z,popval,m1,m2,m3,m4
7,4,1,1,1,0.831121504,0.831121504,0.831121504,0.831121504
7,4,1,2,1,0.894205059,0.894205059,0.894205059,0.894205059
7,4,1,3,1,0.859489607,0.859489607,0.859489607,0.859489607
7,4,2,0,1,0.831709948,0.831709948,0.831709948,0.831709948
7,4,2,1,1,0.879428454,0.879428454,0.879428454,0.879428454
7,4,2,2,1,0.813197329,0.813197329,0.813197329,0.813197329
7,4,2,3,1,0.840871985,0.840871985,0.840871985,0.840871985
7,4,3,0,1,0.869482862,0.869482862,0.869482862,0.869482862
7,4,3,1,1,0.816218231,0.816218231,0.816218231,0.816218231
7,4,3,2,1,0.809645453,0.809645453,0.809645453,0.809645453
7,4,3,3,1,0.82580647,0.82580647,0.82580647,0.82580647
7,4,4,0,1,0.882345783,0.882345783,0.882345783,0.882345783
7,4,4,1,1,0.833712264,0.833712264,0.833712264,0.833712264
7,4,4,2,1,0.840391215,0.840391215,0.840391215,0.840391215
7,4,4,3,1,0.811111922,0.811111922,0.811111922,0.811111922
7,4,5,0,1,0.809713178,0.809713178,0.809713178,0.809713178
7,4,5,1,1,0.801190207,0.801190207,0.801190207,0.801190207
7,4,5,2,1,0.824169129,0.824169129,0.824169129,0.824169129
7,4,5,3,1,0.843886997,0.843886997,0.843886997,0.843886997
7,4,6,0,1,0.804617139,0.804617139,0.804617139,0.804617139
7,4,6,1,1,0.846939064,0.846939064,0.846939064,0.846939064
7,4,6,2,1,0.838973884,0.838973884,0.838973884,0.838973884
7,4,6,3,1,0.897974838,0.897974838,0.897974838,0.897974838
7,4,7,0,1,0.827692298,0.827692298,0.827692298,0.827692298
7,4,7,1,1,0.856882366,0.856882366,0.856882366,0.856882366
7,4,7,2,1,0.878025207,0.878025207,0.878025207,0.878025207
7,4,7,3,1,0.890488097,0.890488097,0.890488097,0.890488097
7,5,0,0,1,0.864631301,0.864631301,0.864631301,0.864631301
7,5,0,1,1,0.808382138,0.808382138,0.808382138,0.808382138
7,5,0,2,1,0.816899003,0.816899003,0.816899003,0.816899003
7,5,0,3,1,0.850785828,0.850785828,0.850785828,0.850785828
7,5,1,0,1,0.84455862,0.84455862,0.84455862,0.84455862
7,5,1,1,1,0.84505416,0.84505416,0.84505416,0.84505416
7,5,1,2,1,0.80430238,0.80430238,0.80430238,0.80430238
7,5,1,3,1,0.842416676,0.842416676,0.842416676,0.842416676
7,5,2,0,1,0.84897644,0.84897644,0.84897644,0.84897644
7,5,2,1,1,0.874815159,0.874815159,0.874815159,0.874815159
7,5,2,2,1,0.801540344,0.801540344,0.801540344,0.801540344
7,5,2,3,1,0.83187783,0.83187783,0.83187783,0.83187783
7,5,3,0,1,0.81868726,0.81868726,0.81868726,0.81868726
7,5,3,1,1,0.86892145,0.86892145,0.86892145,0.86892145
7,5,3,2,1,0.882119404,0.882119404,0.882119404,0.882119404
7,5,3,3,1,0.829667587,0.829667587,0.829667587,0.829667587
7,5,4,0,1,0.87951999,0.87951999,0.87951999,0.87951999
7,5,4,1,1,0.86540791,0.86540791,0.86540791,0.86540791
7,5,4,2,1,0.835315857,0.835315857,0.835315857,0.835315857
7,5,4,3,1,0.811741765,0.811741765,0.811741765,0.811741765
7,5,5,0,1,0.876551679,0.876551679,0.876551679,0.876551679
7,5,5,1,1,0.826297128,0.826297128,0.826297128,0.826297128
7,5,5,2,1,0.823477991,0.823477991,0.823477991,0.823477991
7,5,5,3,1,0.822174673,0.822174673,0.822174673,0.822174673
7,5,6,0,1,0.838155846,0.838155846,0.838155846,0.838155846
7,5,6,1,1,0.860198194,0.860198194,0.860198194,0.860198194
7,5,6,2,1,0.6,0.6,0.6,0.6
7,5,6,3,1,0.6,0.6,0.6,0.6
7,5,7,0,1,0.843874436,0.843874436,0.843874436,0.843874436
7,5,7,1,1,0.816564873,0.816564873,0.816564873,0.816564873
7,5,7,2,1,0.6,0.6,0.6,0.6
7,5,7,3,1,0.6,0.6,0.6,0.6
7,6,0,0,1,0.849836405,0.849836405,0.849836405,0.849836405
7,6,0,1,1,0.844267827,0.844267827,0.844267827,0.844267827
7,6,0,2,1,0.818895502,0.818895502,0.818895502,0.818895502
7,6,0,3,1,0.857852506,0.857852506,0.857852506,0.857852506
7,6,1,0,1,0.811899768,0.811899768,0.811899768,0.811899768
7,6,1,1,1,0.807817553,0.807817553,0.807817553,0.807817553
7,6,1,2,1,0.874469281,0.874469281,0.874469281,0.874469281
7,6,1,3,1,0.848860897,0.848860897,0.848860897,0.848860897
7,6,2,0,1,0.816261174,0.816261174,0.816261174,0.816261174
7,6,2,1,1,0.899613472,0.899613472,0.899613472,0.899613472
7,6,2,2,1,0.829632081,0.829632081,0.829632081,0.829632081
7,6,2,3,1,0.873033086,0.873033086,0.873033086,0.873033086
7,6,3,0,1,0.8655098,0.8655098,0.8655098,0.8655098
7,6,3,1,1,0.853834244,0.853834244,0.853834244,0.853834244
7,6,3,2,1,0.854700889,0.854700889,0.854700889,0.854700889
7,6,3,3,1,0.892885414,0.892885414,0.892885414,0.892885414
7,6,4,0,1,0.867970268,0.867970268,0.867970268,0.867970268
7,6,4,1,1,0.882581698,0.882581698,0.882581698,0.882581698
7,6,4,2,1,0.845092371,0.845092371,0.845092371,0.845092371
7,6,4,3,1,0.802922028,0.802922028,0.802922028,0.802922028
7,6,5,0,1,0.827602508,0.827602508,0.827602508,0.827602508
7,6,5,1,1,0.815237802,0.815237802,0.815237802,0.815237802
7,6,5,2,1,0.6,0.6,0.6,0.6
7,6,5,3,1,0.6,0.6,0.6,0.6
7,6,6,0,1,0.875468668,0.875468668,0.875468668,0.875468668
7,6,6,1,1,0.6,0.6,0.6,0.6
7,6,6,2,1,0.4,0.4,0.4,0.4
7,6,6,3,1,0.4,0.4,0.4,0.4
7,6,7,0,1,0.870936483,0.870936483,0.870936483,0.870936483
7,6,7,1,1,0.6,0.6,0.6,0.6
7,6,7,2,1,0.4,0.4,0.4,0.4
7,6,7,3,1,0.4,0.4,0.4,0.4
7,7,0,0,1,0.869907672,0.869907672,0.869907672,0.869907672
7,7,0,1,1,0.839978265,0.839978265,0.839978265,0.839978265
7,7,0,2,1,0.877571268,0.877571268,0.877571268,0.877571268
7,7,0,3,1,0.862406009,0.862406009,0.862406009,0.862406009
7,7,1,0,1,0.850595705,0.850595705,0.850595705,0.850595705
7,7,1,1,1,0.808443585,0.808443585,0.808443585,0.808443585
7,7,1,2,1,0.892938597,0.892938597,0.892938597,0.892938597
7,7,1,3,1,0.848889774,0.848889774,0.848889774,0.848889774
7,7,2,0,1,0.825509512,0.825509512,0.825509512,0.825509512
7,7,2,1,1,0.886869471,0.886869471,0.886869471,0.886869471
7,7,2,2,1,0.808112577,0.808112577,0.808112577,0.808112577
7,7,2,3,1,0.823159439,0.823159439,0.823159439,0.823159439
7,7,3,0,1,0.875126706,0.875126706,0.875126706,0.875126706
7,7,3,1,1,0.881730322,0.881730322,0.881730322,0.881730322
7,7,3,2,1,0.878022744,0.878022744,0.878022744,0.878022744
7,7,3,3,1,0.852113583,0.852113583,0.852113583,0.852113583
7,7,4,0,1,0.822381194,0.822381194,0.822381194,0.822381194
7,7,4,1,1,0.877491046,0.877491046,0.877491046,0.877491046
7,7,4,2,1,0.862561856,0.862561856,0.862561856,0.862561856
7,7,4,3,1,0.854680572,0.854680572,0.854680572,0.854680572
7,7,5,0,1,0.858526775,0.858526775,0.858526775,0.858526775
7,7,5,1,1,0.800463422,0.800463422,0.800463422,0.800463422
7,7,5,2,1,0.6,0.6,0.6,0.6
7,7,5,3,1,0.6,0.6,0.6,0.6
7,7,6,0,1,0.834038573,0.834038573,0.834038573,0.834038573
7,7,6,1,1,0.6,0.6,0.6,0.6
7,7,6,2,1,0.4,0.4,0.4,0.4
7,7,6,3,1,0.4,0.4,0.4,0.4
7,7,7,0,1,0.895974396,0.895974396,0.895974396,0.895974396
7,7,7,1,1,0.6,0.6,0.6,0.6
7,7,7,2,1,0.4,0.4,0.4,0.4
7,7,7,3,1,0.4,0.4,0.4,0.4
8,0,0,0,1,0.854688152,0.854688152,0.854688152,0.854688152
8,0,0,1,1,0.825428218,0.825428218,0.825428218,0.825428218
8,0,0,2,1,0.813606856,0.813606856,0.813606856,0.813606856
8,0,0,3,1,0.879483142,0.879483142,0.879483142,0.879483142
8,0,1,0,1,0.827849822,0.827849822,0.827849822,0.827849822
8,0,1,1,1,0.884071726,0.884071726,0.884071726,0.884071726
8,0,1,2,1,0.814553898,0.814553898,0.814553898,0.814553898
8,0,1,3,1,0.881762771,0.881762771,0.881762771,0.881762771
8,0,2,0,1,0.80975404,0.80975404,0.80975404,0.80975404
8,0,2,1,1,0.825750825,0.825750825,0.825750825,0.825750825
8,0,2,2,1,0.826380292,0.826380292,0.826380292,0.826380292
8,0,2,3,1,0.851077156,0.851077156,0.851077156,0.851077156
8,0,3,0,1,0.863235925,0.863235925,0.863235925,0.863235925
8,0,3,1,1,0.814929401,0.814929401,0.814929401,0.814929401
8,0,3,2,1,0.818184703,0.818184703,0.818184703,0.818184703
8,0,3,3,1,0.850850866,0.850850866,0.850850866,0.850850866
8,0,4,0,1,0.891337586,0.891337586,0.891337586,0.891337586
8,0,4,1,1,0.813862444,0.813862444,0.813862444,0.813862444
8,0,4,2,1,0.891064759,0.891064759,0.891064759,0.891064759
8,0,4,3,1,0.830634947,0.830634947,0.830634947,0.830634947
8,0,5,0,1,0.812698682,0.812698682,0.812698682,0.812698682
8,0,5,1,1,0.854721553,0.854721553,0.854721553,0.854721553
8,0,5,2,1,0.843141383,0.843141383,0.843141383,0.843141383
8,0,5,3,1,0.844678375,0.844678375,0.844678375,0.844678375
8,0,6,0,1,0.890579194,0.890579194,0.890579194,0.890579194
8,0,6,1,1,0.895929143,0.895929143,0.895929143,0.895929143
8,0,6,2,1,0.880006848,0.880006848,0.880006848,0.880006848
8,0,6,3,1,0.843585859,0.843585859,0.843585859,0.843585859
8,0,7,0,1,0.881472369,0.881472369,0.881472369,0.881472369
8,0,7,1,1,0.889090325,0.889090325,0.889090325,0.889090325
8,0,7,2,1,0.82598704,0.82598704,0.82598704,0.82598704
8,0,7,3,1,0.848679163,0.848679163,0.848679163,0.848679163
8,1,0,0,1,0.814188634,0.814188634,0.814188634,0.814188634
8,1,0,1,1,0.847328885,0.847328885,0.847328885,0.847328885
8,1,0,2,1,0.851324954,0.851324954,0.851324954,0.851324954
8,1,0,3,1,0.855015634,0.855015634,0.855015634,0.855015634
8,1,1,0,1,0.880028047,0.880028047,0.880028047,0.880028047
8,1,1,1,1,0.861604468,0.861604468,0.861604468,0.861604468
8,1,1,2,1,0.835095238,0.835095238,0.835095238,0.835095238
8,1,1,3,1,0.887594281,0.887594281,0.887594281,0.887594281
8,1,2,0,1,0.848537565,0.848537565,0.848537565,0.848537565
8,1,2,1,1,0.825108386,0.825108386,0.825108386,0.825108386
8,1,2,2,1,0.862205513,0.862205513,0.862205513,0.862205513
8,1,2,3,1,0.893900156,0.893900156,0.893900156,0.893900156
8,1,3,0,1,0.895716695,0.895716695,0.895716695,0.895716695
8,1,3,1,1,0.819659525,0.819659525,0.819659525,0.819659525
8,1,3,2,1,0.885303112,0.885303112,0.885303112,0.885303112
8,1,3,3,1,0.83507271,0.83507271,0.83507271,0.83507271
8,1,4,0,1,0.897059278,0.897059278,0.897059278,0.897059278
8,1,4,1,1,0.834998377,0.834998377,0.834998377,0.834998377
8,1,4,2,1,0.81449548,0.81449548,0.81449548,0.81449548
8,1,4,3,1,0.853282559,0.853282559,0.853282559,0.853282559
8,1,5,0,1,0.815761308,0.815761308,0.815761308,0.815761308
8,1,5,1,1,0.892926362,0.892926362,0.892926362,0.892926362
8,1,5,2,1,0.85498602,0.85498602,0.85498602,0.85498602
8,1,5,3,1,0.881158046,0.881158046,0.881158046,0.881158046
8,1,6,0,1,0.896488854,0.896488854,0.896488854,0.896488854
8,1,6,1,1,0.824352497,0.824352497,0.824352497,0.824352497
8,1,6,2,1,0.857970459,0.857970459,0.857970459,0.857970459
8,1,6,3,1,0.837860938,0.837860938,0.837860938,0.837860938
8,1,7,0,1,0.895750684,0.895750684,0.895750684,0.895750684
8,1,7,1,1,0.881428483,0.881428483,0.881428483,0.881428483
8,1,7,2,1,0.886929221,0.886929221,0.886929221,0.886929221
8,1,7,3,1,0.864431813,0.864431813,0.864431813,0.864431813
8,2,0,0,1,0.893399325,0.893399325,0.893399325,0.893399325
8,2,0,1,1,0.875372909,0.875372909,0.875372909,0.875372909
8,2,0,2,1,0.804965443,0.804965443,0.804965443,0.804965443
8,2,0,3,1,0.819476429,0.819476429,0.819476429,0.819476429
8,2,1,0,1,0.884912931,0.884912931,0.884912931,0.884912931
8,2,1,1,1,0.875720023,0.875720023,0.875720023,0.875720023
8,2,1,2,1,0.841726707,0.841726707,0.841726707,0.841726707
8,2,1,3,1,0.884430879,0.884430879,0.884430879,0.884430879
8,2,2,0,1,0.803571168,0.803571168,0.803571168,0.803571168
8,2,2,1,1,0.828583902,0.828583902,0.828583902,0.828583902
8,2,2,2,1,0.823995253,0.823995253,0.823995253,0.823995253
8,2,2,3,1,0.823048816,0.823048816,0.823048816,0.823048816
8,2,3,0,1,0.86557407,0.86557407,0.86557407,0.86557407
8,2,3,1,1,0.891719366,0.891719366,0.891719366,0.891719366
8,2,3,2,1,0.818390779,0.818390779,0.818390779,0.818390779
8,2,3,3,1,0.847092335,0.847092335,0.847092335,0.847092335
8,2,4,0,1,0.895949243,0.895949243,0.895949243,0.895949243
8,2,4,1,1,0.854972361,0.854972361,0.854972361,0.854972361
8,2,4,2,1,0.812331893,0.812331893,0.812331893,0.812331893
8,2,4,3,1,0.830124633,0.830124633,0.830124633,0.830124633
8,2,5,0,1,0.879220733,0.879220733,0.879220733,0.879220733
8,2,5,1,1,0.858526409,0.858526409,0.858526409,0.858526409
8,2,5,2,1,0.823991615,0.823991615,0.823991615,0.823991615
8,2,5,3,1,0.820774229,0.820774229,0.820774229,0.820774229
8,2,6,0,1,0.891573553,0.891573553,0.891573553,0.891573553
8,2,6,1,1,0.883082863,0.883082863,0.883082863,0.883082863
8,2,6,2,1,0.807596669,0.807596669,0.807596669,0.807596669
8,2,6,3,1,0.85870447,0.85870447,0.85870447,0.85870447
8,2,7,0,1,0.842176128,0.842176128,0.842176128,0.842176128
8,2,7,1,1,0.835165951,0.835165951,0.835165951,0.835165951
8,2,7,2,1,0.840180803,0.840180803,0.840180803,0.840180803
8,2,7,3,1,0.862247509,0.862247509,0.862247509,0.862247509
8,3,0,0,1,0.803183285,0.803183285,0.803183285,0.803183285
8,3,0,1,1,0.812990621,0.812990621,0.812990621,0.812990621
8,3,0,2,1,0.811120276,0.811120276,0.811120276,0.811120276
8,3,0,3,1,0.818481632,0.818481632,0.818481632,0.818481632
8,3,1,0,1,0.870604609,0.870604609,0.870604609,0.870604609
8,3,1,1,1,0.893401068,0.893401068,0.893401068,0.893401068
8,3,1,2,1,0.836924678,0.836924678,0.836924678,0.836924678
8,3,1,3,1,0.843020739,0.843020739,0.843020739,0.843020739
8,3,2,0,1,0.817118669,0.817118669,0.817118669,0.817118669
8,3,2,1,1,0.877916723,0.877916723,0.877916723,0.877916723
8,3,2,2,1,0.890005385,0.890005385,0.890005385,0.890005385
8,3,2,3,1,0.892337964,0.892337964,0.892337964,0.892337964
8,3,3,0,1,0.865547789,0.865547789,0.865547789,0.865547789
8,3,3,1,1,0.853079755,0.853079755,0.853079755,0.853079755
8,3,3,2,1,0.833771941,0.833771941,0.833771941,0.833771941
8,3,3,3,1,0.831110229,0.831110229,0.831110229,0.831110229
8,3,4,0,1,0.839222702,0.839222702,0.839222702,0.839222702
8,3,4,1,1,0.805395012,0.805395012,0.805395012,0.805395012
8,3,4,2,1,0.848925264,0.848925264,0.848925264,0.848925264
8,3,4,3,1,0.843569868,0.843569868,0.843569868,0.843569868
8,3,5,0,1,0.874313247,0.874313247,0.874313247,0.874313247
8,3,5,1,1,0.807585429,0.807585429,0.807585429,0.807585429
8,3,5,2,1,0.849086409,0.849086409,0.849086409,0.849086409
8,3,5,3,1,0.82276643,0.82276643,0.82276643,0.82276643
8,3,6,0,1,0.875774013,0.875774013,0.875774013,0.875774013
8,3,6,1,1,0.856782164,0.856782164,0.856782164,0.856782164
8,3,6,2,1,0.894478719,0.894478719,0.894478719,0.894478719
8,3,6,3,1,0.817070805,0.817070805,0.817070805,0.817070805
8,3,7,0,1,0.867873515,0.867873515,0.867873515,0.867873515
8,3,7,1,1,0.838044585,0.838044585,0.838044585,0.838044585
8,3,7,2,1,0.890271611,0.890271611,0.890271611,0.890271611
8,3,7,3,1,0.822592178,0.822592178,0.822592178,0.822592178
8,4,0,0,1,0.803444608,0.803444608,0.803444608,0.803444608
8,4,0,1,1,0.852853314,0.852853314,0.852853314,0.852853314
8,4,0,2,1,0.895613454,0.895613454,0.895613454,0.895613454
8,4,0,3,1,0.826221175,0.826221175,0.826221175,0.826221175
8,4,1,0,1,0.895022205,0.895022205,0.895022205,0.895022205
8,4,1,1,1,0.831121504,0.831121504,0.831121504,0.831121504
8,4,1,2,1,0.894205059,0.894205059,0.894205059,0.894205059
8,4,1,3,1,0.859489607,0.859489607,0.859489607,0.859489607
8,4,2,0,1,0.831709948,0.831709948,0.831709948,0.831709948
8,4,2,1,1,0.879428454,0.879428454,0.879428454,0.879428454
8,4,2,2,1,0.813197329,0.813197329,0.813197329,0.813197329
8,4,2,3,1,0.840871985,0.840871985,0.840871985,0.840871985
8,4,3,0,1,0.869482862,0.869482862,0.869482862,0.869482862
8,4,3,1,1,0.816218231,0.816218231,0.816218231,0.816218231
8,4,3,2,1,0.809645453,0.809645453,0.809645453,0.809645453
8,4,3,3,1,0.82580647,0.82580647,0.82580647,0.82580647
8,4,4,0,1,0.882345783,0.882345783,0.882345783,0.882345783
8,4,4,1,1,0.833712264,0.833712264,0.833712264,0.833712264
8,4,4,2,1,0.840391215,0.840391215,0.840391215,0.840391215
8,4,4,3,1,0.811111922,0.811111922,0.811111922,0.811111922
8,4,5,0,1,0.809713178,0.809713178,0.809713178,0.809713178
8,4,5,1,1,0.801190207,0.801190207,0.801190207,0.801190207
8,4,5,2,1,0.824169129,0.824169129,0.824169129,0.824169129
8,4,5,3,1,0.843886997,0.843886997,0.843886997,0.843886997
8,4,6,0,1,0.804617139,0.804617139,0.804617139,0.804617139
8,4,6,1,1,0.846939064,0.846939064,0.846939064,0.846939064
8,4,6,2,1,0.838973884,0.838973884,0.838973884,0.838973884
8,4,6,3,1,0.897974838,0.897974838,0.897974838,0.897974838
8,4,7,0,1,0.827692298,0.827692298,0.827692298,0.827692298
8,4,7,1,1,0.856882366,0.856882366,0.856882366,0.856882366
8,4,7,2,1,0.878025207,0.878025207,0.878025207,0.878025207
8,4,7,3,1,0.890488097,0.890488097,0.890488097,0.890488097
8,5,0,0,1,0.864631301,0.864631301,0.864631301,0.864631301
8,5,0,1,1,0.808382138,0.808382138,0.808382138,0.808382138
8,5,0,2,1,0.816899003,0.816899003,0.816899003,0.816899003
8,5,0,3,1,0.850785828,0.850785828,0.850785828,0.850785828
8,5,1,0,1,0.84455862,0.84455862,0.84455862,0.84455862
8,5,1,1,1,0.84505416,0.84505416,0.84505416,0.84505416
8,5,1,2,1,0.80430238,0.80430238,0.80430238,0.80430238
8,5,1,3,1,0.842416676,0.842416676,0.842416676,0.842416676
8,5,2,0,1,0.84897644,0.84897644,0.84897644,0.84897644
8,5,2,1,1,0.874815159,0.874815159,0.874815159,0.874815159
8,5,2,2,1,0.801540344,0.801540344,0.801540344,0.801540344
8,5,2,3,1,0.83187783,0.83187783,0.83187783,0.83187783
8,5,3,0,1,0.81868726,0.81868726,0.81868726,0.81868726
8,5,3,1,1,0.86892145,0.86892145,0.86892145,0.86892145
8,5,3,2,1,0.882119404,0.882119404,0.882119404,0.882119404
8,5,3,3,1,0.829667587,0.829667587,0.829667587,0.829667587
8,5,4,0,1,0.87951999,0.87951999,0.87951999,0.87951999
8,5,4,1,1,0.86540791,0.86540791,0.86540791,0.86540791
8,5,4,2,1,0.835315857,0.835315857,0.835315857,0.835315857
8,5,4,3,1,0.811741765,0.811741765,0.811741765,0.811741765
8,5,5,0,1,0.876551679,0.876551679,0.876551679,0.876551679
8,5,5,1,1,0.826297128,0.826297128,0.826297128,0.826297128
8,5,5,2,1,0.823477991,0.823477991,0.823477991,0.823477991
8,5,5,3,1,0.822174673,0.822174673,0.822174673,0.822174673
8,5,6,0,1,0.838155846,0.838155846,0.838155846,0.838155846
8,5,6,1,1,0.860198194,0.860198194,0.860198194,0.860198194
8,5,6,2,1,0.6,0.6,0.6,0.6
8,5,6,3,1,0.6,0.6,0.6,0.6
8,5,7,0,1,0.843874436,0.843874436,0.843874436,0.843874436
8,5,7,1,1,0.816564873,0.816564873,0.816564873,0.816564873
8,5,7,2,1,0.6,0.6,0.6,0.6
8,5,7,3,1,0.6,0.6,0.6,0.6
8,6,0,0,1,0.849836405,0.849836405,0.849836405,0.849836405
8,6,0,1,1,0.844267827,0.844267827,0.844267827,0.844267827
8,6,0,2,1,0.818895502,0.818895502,0.818895502,0.818895502
8,6,0,3,1,0.857852506,0.857852506,0.857852506,0.857852506
8,6,1,0,1,0.811899768,0.811899768,0.811899768,0.811899768
8,6,1,1,1,0.807817553,0.807817553,0.807817553,0.807817553
8,6,1,2,1,0.874469281,0.874469281,0.874469281,0.874469281
8,6,1,3,1,0.848860897,0.848860897,0.848860897,0.848860897
8,6,2,0,1,0.816261174,0.816261174,0.816261174,0.816261174
8,6,2,1,1,0.899613472,0.899613472,0.899613472,0.899613472
8,6,2,2,1,0.829632081,0.829632081,0.829632081,0.829632081
8,6,2,3,1,0.873033086,0.873033086,0.873033086,0.873033086
8,6,3,0,1,0.8655098,0.8655098,0.8655098,0.8655098
8,6,3,1,1,0.853834244,0.853834244,0.853834244,0.853834244
8,6,3,2,1,0.854700889,0.854700889,0.854700889,0.854700889
8,6,3,3,1,0.892885414,0.892885414,0.892885414,0.892885414
8,6,4,0,1,0.867970268,0.867970268,0.867970268,0.867970268
8,6,4,1,1,0.882581698,0.882581698,0.882581698,0.882581698
8,6,4,2,1,0.845092371,0.845092371,0.845092371,0.845092371
8,6,4,3,1,0.802922028,0.802922028,0.802922028,0.802922028
8,6,5,0,1,0.827602508,0.827602508,0.827602508,0.827602508
8,6,5,1,1,0.815237802,0.815237802,0.815237802,0.815237802
8,6,5,2,1,0.6,0.6,0.6,0.6
8,6,5,3,1,0.6,0.6,0.6,0.6
8,6,6,0,1,0.875468668,0.875468668,0.875468668,0.875468668
8,6,6,1,1,0.6,0.6,0.6,0.6
8,6,6,2,1,0.4,0.4,0.4,0.4
8,6,6,3,1,0.4,0.4,0.4,0.4
8,6,7,0,1,0.870936483,0.870936483,0.870936483,0.870936483
8,6,7,1,1,0.6,0.6,0.6,0.6
8,6,7,2,1,0.4,0.4,0.4,0.4
8,6,7,3,1,0.4,0.4,0.4,0.4
8,7,0,0,1,0.869907672,0.869907672,0.869907672,0.869907672
8,7,0,1,1,0.839978265,0.839978265,0.839978265,0.839978265
8,7,0,2,1,0.877571268,0.877571268,0.877571268,0.877571268
8,7,0,3,1,0.862406009,0.862406009,0.862406009,0.862406009
8,7,1,0,1,0.850595705,0.850595705,0.850595705,0.850595705
8,7,1,1,1,0.808443585,0.808443585,0.808443585,0.808443585
8,7,1,2,1,0.892938597,0.892938597,0.892938597,0.892938597
8,7,1,3,1,0.848889774,0.848889774,0.848889774,0.848889774
8,7,2,0,1,0.825509512,0.825509512,0.825509512,0.825509512
8,7,2,1,1,0.886869471,0.886869471,0.886869471,0.886869471
8,7,2,2,1,0.808112577,0.808112577,0.808112577,0.808112577
8,7,2,3,1,0.823159439,0.823159439,0.823159439,0.823159439
8,7,3,0,1,0.875126706,0.875126706,0.875126706,0.875126706
8,7,3,1,1,0.881730322,0.881730322,0.881730322,0.881730322
8,7,3,2,1,0.878022744,0.878022744,0.878022744,0.878022744
8,7,3,3,1,0.852113583,0.852113583,0.852113583,0.852113583
8,7,4,0,1,0.822381194,0.822381194,0.822381194,0.822381194
8,7,4,1,1,0.877491046,0.877491046,0.877491046,0.877491046
8,7,4,2,1,0.862561856,0.862561856,0.862561856,0.862561856
8,7,4,3,1,0.854680572,0.854680572,0.854680572,0.854680572
8,7,5,0,1,0.858526775,0.858526775,0.858526775,0.858526775
8,7,5,1,1,0.800463422,0.800463422,0.800463422,0.800463422
8,7,5,2,1,0.6,0.6,0.6,0.6
8,7,5,3,1,0.6,0.6,0.6,0.6
8,7,6,0,1,0.834038573,0.834038573,0.834038573,0.834038573
8,7,6,1,1,0.6,0.6,0.6,0.6
8,7,6,2,1,0.4,0.4,0.4,0.4
8,7,6,3,1,0.4,0.4,0.4,0.4
8,7,7,0,1,0.895974396,0.895974396,0.895974396,0.895974396
8,7,7,1,1,0.6,0.6,0.6,0.6
8,7,7,2,1,0.4,0.4,0.4,0.4
8,7,7,3,1,0.4,0.4,0.4,0.4
9,0,0,0,1,0.854688152,0.854688152,0.854688152,0.854688152
9,0,0,1,1,0.825428218,0.825428218,0.825428218,0.825428218
9,0,0,2,1,0.813606856,0.813606856,0.813606856,0.813606856
9,0,0,3,1,0.879483142,0.879483142,0.879483142,0.879483142
9,0,1,0,1,0.827849822,0.827849822,0.827849822,0.827849822
9,0,1,1,1,0.884071726,0.884071726,0.884071726,0.884071726
9,0,1,2,1,0.814553898,0.814553898,0.814553898,0.814553898
9,0,1,3,1,0.881762771,0.881762771,0.881762771,0.881762771
9,0,2,0,1,0.80975404,0.80975404,0.80975404,0.80975404
9,0,2,1,1,0.825750825,0.825750825,0.825750825,0.825750825
9,0,2,2,1,0.826380292,0.826380292,0.826380292,0.826380292
9,0,2,3,1,0.851077156,0.851077156,0.851077156,0.851077156
9,0,3,0,1,0.863235925,0.863235925,0.863235925,0.863235925
9,0,3,1,1,0.814929401,0.814929401,0.814929401,0.814929401
9,0,3,2,1,0.818184703,0.818184703,0.818184703,0.818184703
9,0,3,3,1,0.850850866,0.850850866,0.850850866,0.850850866
9,0,4,0,1,0.891337586,0.891337586,0.891337586,0.891337586
9,0,4,1,1,0.813862444,0.813862444,0.813862444,0.813862444
9,0,4,2,1,0.891064759,0.891064759,0.891064759,0.891064759
9,0,4,3,1,0.830634947,0.830634947,0.830634947,0.830634947
9,0,5,0,1,0.812698682,0.812698682,0.812698682,0.812698682
9,0,5,1,1,0.854721553,0.854721553,0.854721553,0.854721553
9,0,5,2,1,0.843141383,0.843141383,0.843141383,0.843141383
9,0,5,3,1,0.844678375,0.844678375,0.844678375,0.844678375
9,0,6,0,1,0.890579194,0.890579194,0.890579194,0.890579194
9,0,6,1,1,0.895929143,0.895929143,0.895929143,0.895929143
9,0,6,2,1,0.880006848,0.880006848,0.880006848,0.880006848
9,0,6,3,1,0.843585859,0.843585859,0.843585859,0.843585859
9,0,7,0,1,0.881472369,0.881472369,0.881472369,0.881472369
9,0,7,1,1,0.889090325,0.889090325,0.889090325,0.889090325
9,0,7,2,1,0.82598704,0.82598704,0.82598704,0.82598704
9,0,7,3,1,0.848679163,0.848679163,0.848679163,0.848679163
9,1,0,0,1,0.814188634,0.814188634,0.814188634,0.814188634
9,1,0,1,1,0.847328885,0.847328885,0.847328885,0.847328885
9,1,0,2,1,0.851324954,0.851324954,0.851324954,0.851324954
9,1,0,3,1,0.855015634,0.855015634,0.855015634,0.855015634
9,1,1,0,1,0.880028047,0.880028047,0.880028047,0.880028047
9,1,1,1,1,0.861604468,0.861604468,0.861604468,0.861604468
9,1,1,2,1,0.835095238,0.835095238,0.835095238,0.835095238
9,1,1,3,1,0.887594281,0.887594281,0.887594281,0.887594281
9,1,2,0,1,0.848537565,0.848537565,0.848537565,0.848537565
